region,day,total_trucks,total_routes,total_overworked,total_double_shift,total_cost,cost_overworked,total_ww_cost
5,67,2,4,1,2,2395.8782989085735,5.501826100402847,2395.8782989085735
6,67,3,4,0,1,3768.973410827737,0.0,3768.973410827737
7,67,2,2,1,0,2236.2486609688062,224.31731215851326,2236.2486609688062
0,68,5,7,1,2,6078.196688896216,4.861631897809742,6078.196688896216
1,68,2,2,1,0,2380.079762293859,176.73580492704608,2380.079762293859
2,68,3,3,1,0,3512.93745540154,54.916532700922595,3512.93745540154
3,68,4,5,1,1,4493.761520294722,103.58039650073296,4493.761520294722
4,68,3,4,3,1,4822.3462194121785,376.22548269321703,4822.3462194121785
5,68,2,3,1,1,2848.2859490029996,27.492770602706287,2848.2859490029996
6,68,3,5,2,2,4019.352866160435,250.80878291049476,4019.352866160435
7,68,2,2,1,0,2044.5819943021395,115.98397882517975,2044.5819943021395
0,69,5,5,2,0,4876.042878584688,135.78194106073457,4876.042878584688
1,69,2,2,2,0,2538.0644602707926,127.10555616120367,2538.0644602707926
2,69,3,4,2,1,4044.909332747102,240.56272215041116,4044.909332747102
3,69,4,6,0,2,4630.348626956864,0.0,4630.348626956864
4,69,3,3,3,0,4011.958815526887,395.52045936250335,4011.958815526887
5,69,2,3,0,1,3073.226595235202,0.0,3073.226595235202
6,69,3,4,1,1,3821.739184199704,55.1682883528219,3821.739184199704
7,69,2,3,0,1,3091.1243039908722,0.0,3091.1243039908722
0,70,5,5,0,0,5551.207938187184,0.0,5551.207938187184
1,70,2,3,0,1,2798.0146791365582,0.0,2798.0146791365582
2,70,3,4,1,1,3676.648023892563,42.61709589535464,3676.648023892563
3,70,4,7,0,3,4012.859854403625,0.0,4012.859854403625
4,70,3,4,3,1,4611.41605556174,211.01376848294032,4611.41605556174
5,70,2,4,0,2,2677.827877704397,0.0,2677.827877704397
6,70,3,4,1,1,4416.755586933728,110.38139467016923,4416.755586933728
7,70,2,2,1,0,2169.5819943021397,115.98397882517975,2169.5819943021397
0,71,5,6,2,1,5315.409898078423,105.48562133560809,5315.409898078423
1,71,2,3,1,1,2468.2687731956153,68.40247159371276,2468.2687731956153
2,71,3,3,2,0,3703.0667521421456,149.68339847438403,3703.0667521421456
3,71,4,4,0,0,4451.0711611305405,0.0,4451.0711611305405
4,71,3,4,2,1,4699.784063670063,207.39364179617633,4699.784063670063
5,71,2,4,0,2,2501.194024832639,0.0,2501.194024832639
6,71,3,4,2,1,4360.632068778545,315.8152631343905,4360.632068778545
7,71,2,2,1,0,2265.4153276354727,170.15064549184643,2265.4153276354727
0,72,5,5,0,0,5641.300460665666,0.0,5641.300460665666
1,72,2,2,2,0,2646.397793604126,235.43888949453702,2646.397793604126
2,72,3,4,1,1,4328.800423365901,78.37508035225923,4328.800423365901
3,72,4,6,1,2,5035.903482177946,0.01835882425244664,5035.903482177946
4,72,3,4,1,1,4554.960748189248,490.6043936847531,4554.960748189248
5,72,2,4,0,2,3047.7680558903094,0.0,3047.7680558903094
6,72,3,4,1,1,4473.246492046501,98.30403579358882,4473.246492046501
7,72,2,2,1,0,2422.4950191710172,165.84910226653247,2422.4950191710172
0,73,5,5,1,0,5711.432613553201,58.106670110932036,5711.432613553201
1,73,2,3,1,1,3063.8778834794416,346.87690400270907,3063.8778834794416
2,73,3,3,1,0,3080.2891682391937,6.8533085468936354,3080.2891682391937
3,73,4,5,0,1,4465.799993427207,0.0,4465.799993427207
4,73,3,6,0,3,4611.341025595207,0.0,4611.341025595207
5,73,2,3,2,1,3038.214161279512,129.87812010388808,3038.214161279512
6,73,3,6,1,3,4233.520653799748,79.1140854239406,4233.520653799748
7,73,2,2,0,0,2308.3391854296915,0.0,2308.3391854296915
0,74,5,6,0,1,5528.299695090218,0.0,5528.299695090218
1,74,2,3,2,1,3215.8462893404867,238.34568049985185,3215.8462893404867
2,74,3,4,1,1,3841.9737071273,162.28047605871322,3841.9737071273
3,74,4,5,1,1,3953.975346070671,41.90981353634595,3953.975346070671
4,74,3,4,2,1,4169.496415847726,327.1529104973077,4169.496415847726
5,74,2,4,1,2,2604.2116322419065,5.501826100402847,2604.2116322419065
6,74,3,4,3,1,4321.003572431214,312.3443670217324,4321.003572431214
7,74,2,2,2,0,2819.2199364923886,408.2610323827998,2819.2199364923886
0,75,5,7,1,2,5614.721789168488,112.0437773315533,5614.721789168488
1,75,2,2,2,0,2675.338533148854,264.379629039265,2675.338533148854
2,75,3,4,2,1,4152.223105978226,82.01461573198341,4152.223105978226
3,75,4,6,1,2,4659.362868263323,6.011916152886544,4659.362868263323
4,75,3,4,2,1,4604.933372713641,441.4795958207001,4604.933372713641
5,75,2,4,0,2,2618.6393632467625,0.0,2618.6393632467625
6,75,3,4,1,1,3963.244316212904,197.90373829900253,3963.244316212904
7,75,2,2,1,0,2548.4784742362285,137.82580705054866,2548.4784742362285
0,76,5,5,2,0,5858.657362342002,74.8619242060483,5858.657362342002
1,76,2,3,1,1,3068.044550146108,184.37690400270907,3068.044550146108
2,76,3,3,1,0,3673.7768829679026,103.4924641027395,3673.7768829679026
3,76,4,5,0,1,4508.391689652802,0.0,4508.391689652802
4,76,3,4,2,1,4329.533017739879,259.96864759142636,4329.533017739879
5,76,2,3,1,1,2286.817219103265,24.825456580013892,2286.817219103265
6,76,3,4,2,1,4367.436710156127,141.9068515046221,4367.436710156127
7,76,2,2,2,0,2602.553269825722,191.59436571613324,2602.553269825722
0,77,5,6,2,1,5448.406332468076,214.51308597165726,5448.406332468076
1,77,2,3,1,1,2493.2687731956153,176.73580492704608,2493.2687731956153
2,77,3,4,2,1,3959.518242632804,149.56682609594412,3959.518242632804
3,77,4,5,0,1,4755.1585799305085,0.0,4755.1585799305085
4,77,3,4,3,1,4670.241760015525,311.5061396033926,4670.241760015525
5,77,2,3,0,1,3129.4573318017624,0.0,3129.4573318017624
6,77,3,4,2,1,4274.056701201957,373.6221859036025,4274.056701201957
7,77,2,2,1,0,2002.9153276354727,115.98397882517975,2002.9153276354727
0,78,5,5,2,0,5946.493647970666,112.16632371850483,5946.493647970666
1,78,2,2,0,0,2282.837526710375,0.0,2282.837526710375
2,78,3,4,2,1,3366.0867072912365,85.52712238022052,3366.0867072912365
3,78,4,5,0,1,4061.5447829085283,0.0,4061.5447829085283
4,78,3,4,3,1,4756.49909473594,217.7889985728487,4756.49909473594
5,78,2,3,0,1,2700.396929239525,0.0,2700.396929239525
6,78,3,6,1,3,4246.232247997936,45.274835833411835,4246.232247997936
7,78,2,2,1,0,2069.5819943021397,224.31731215851326,2069.5819943021397
0,79,5,6,1,1,6000.216368940344,6.576147459880265,6000.216368940344
1,79,2,2,1,0,2483.464865375515,147.16291199338366,2483.464865375515
2,79,3,4,2,1,4072.4817653701098,268.13515477341906,4072.4817653701098
3,79,4,6,1,2,4696.954758162605,75.08635162966438,4696.954758162605
4,79,3,4,2,1,4322.880931795873,348.32066662517866,4322.880931795873
5,79,2,3,0,1,2532.1128405445306,0.0,2532.1128405445306
6,79,3,4,1,1,3807.111054232536,74.93193038119286,3807.111054232536
7,79,2,2,1,0,2366.289286596545,131.01193667874168,2366.289286596545
0,80,5,5,1,0,5899.14651219604,95.74807687402296,5899.14651219604
1,80,2,2,1,0,2410.440441492138,11.279297387638229,2410.440441492138
2,80,3,4,1,1,3555.394466784918,24.24684097023856,3555.394466784918
3,80,4,5,0,1,4287.595657924864,0.0,4287.595657924864
4,80,3,3,3,0,3911.7798452430507,295.3414890786668,3911.7798452430507
5,80,2,4,0,2,2839.434722556976,0.0,2839.434722556976
6,80,3,4,1,1,3925.217905470982,247.68706064325806,3925.217905470982
7,80,2,2,1,0,2339.161685837684,165.84910226653247,2339.161685837684
0,81,5,5,0,0,5508.600083988264,0.0,5508.600083988264
1,81,2,3,1,1,2468.2687731956153,68.40247159371276,2468.2687731956153
2,81,3,3,1,0,3644.228793756737,172.5989879191576,3644.228793756737
3,81,4,5,0,1,4770.30259656275,0.0,4770.30259656275
4,81,3,4,3,1,4609.4338242097465,413.31308749078516,4609.4338242097465
5,81,2,4,0,2,2660.306029913429,0.0,2660.306029913429
6,81,3,4,3,1,4441.0020119980745,474.00947325525965,4441.0020119980745
7,81,2,3,1,1,3257.9441686557375,191.99247371721535,3257.9441686557375
0,82,5,7,0,2,5458.789481015005,0.0,5458.789481015005
1,82,2,3,0,1,2285.816920776553,0.0,2285.816920776553
2,82,3,4,1,1,4013.818336239555,118.54895467084519,4013.818336239555
3,82,4,5,0,1,4718.560744135891,0.0,4718.560744135891
4,82,3,4,2,1,4491.258754573195,347.09829534182416,4491.258754573195
5,82,2,3,0,1,2780.394375854309,0.0,2780.394375854309
6,82,3,4,1,1,3871.0324516358696,219.3601806400486,3871.0324516358696
7,82,2,2,1,0,2387.4139810191855,162.1018919989179,2387.4139810191855
0,83,5,5,1,0,5609.88744768347,73.72231892835158,5609.88744768347
1,83,2,3,1,1,2422.4354398622822,230.9024715937129,2422.4354398622822
2,83,3,4,1,1,4442.448057951737,108.41803782427866,4442.448057951737
3,83,4,8,0,4,4197.736711319362,0.0,4197.736711319362
4,83,3,3,3,0,4020.868512957366,404.4301567929822,4020.868512957366
5,83,2,4,0,2,2644.608646731557,0.0,2644.608646731557
6,83,3,3,2,0,3830.911399401909,360.95764469794216,3830.911399401909
7,83,2,2,1,0,2474.3308603616993,248.8854319217992,2474.3308603616993
0,84,5,6,1,1,5165.341657764559,96.9655450412047,5165.341657764559
1,84,2,2,1,0,2451.3916541827884,143.97889501459684,2451.3916541827884
2,84,3,4,3,1,4627.722085151889,341.02095282908465,4627.722085151889
3,84,4,5,0,1,4820.458851059355,0.0,4820.458851059355
4,84,3,4,2,1,4769.724645420014,458.7173784529198,4769.724645420014
5,84,2,3,1,1,2096.0467574560334,0.1723732262140503,2096.0467574560334
6,84,3,4,2,1,4301.818145453304,268.967707528095,4301.818145453304
7,84,2,2,1,0,2404.080647685852,53.76855866558457,2404.080647685852
0,85,5,7,1,2,5836.196240510552,38.214789225679866,5836.196240510552
1,85,2,3,1,1,2935.9430013758124,56.022729703436326,2935.9430013758124
2,85,3,4,1,1,4370.467090032568,78.37508035225923,4370.467090032568
3,85,4,4,0,0,4475.532885767476,0.0,4475.532885767476
4,85,3,4,2,1,4072.2168419725776,193.54117488594156,4072.2168419725776
5,85,2,4,1,2,2825.04496557524,59.668492767069516,2825.04496557524
6,85,3,5,1,2,3773.758511742827,52.38624320080383,3773.758511742827
7,85,2,2,1,0,2319.5819943021397,224.31731215851326,2319.5819943021397
0,86,5,5,2,0,5997.035365627887,126.3632966874914,5997.035365627887
1,86,2,2,0,0,2150.290027396135,0.0,2150.290027396135
2,86,3,4,1,1,4192.591437994215,54.916532700922595,4192.591437994215
3,86,4,5,0,1,4788.4121585420135,0.0,4788.4121585420135
4,86,3,4,2,1,4552.51716751008,345.57080209064065,4552.51716751008
5,86,2,4,1,2,2700.04496557524,59.668492767069516,2700.04496557524
6,86,3,4,1,1,4133.28693966302,98.30403579358882,4133.28693966302
7,86,2,2,2,0,2548.3866031590555,137.42769904946658,2548.3866031590555
0,87,5,5,1,0,5187.579863556787,60.056529093759266,5187.579863556787
1,87,2,3,0,1,2937.7716296495546,0.0,2937.7716296495546
2,87,3,4,1,1,4047.2261646725324,162.28047605871322,4047.2261646725324
3,87,4,6,0,2,4550.497153630903,0.0,4550.497153630903
4,87,3,5,3,2,5079.54261396942,219.47338836032134,5079.54261396942
5,87,2,4,1,2,2616.711632241907,59.668492767069516,2616.711632241907
6,87,3,4,2,1,3315.324535188617,135.76127773203675,3315.324535188617
7,87,2,2,1,0,2506.811807569562,137.82580705054866,2506.811807569562
0,88,5,5,1,0,5429.374310752286,222.21224457066398,5429.374310752286
1,88,2,3,1,1,2339.102106528949,230.9024715937129,2339.102106528949
2,88,3,4,1,1,3889.3441990336337,108.11380939204655,3889.3441990336337
3,88,4,5,1,1,4198.409564255259,77.34038106920578,4198.409564255259
4,88,3,4,3,1,4575.765518250406,81.48480966359686,4575.765518250406
5,88,2,4,0,2,2410.3060299134286,0.0,2410.3060299134286
6,88,3,5,1,2,4222.418513971123,45.274835833411835,4222.418513971123
7,88,2,2,1,0,2494.3118075695616,83.659140383882,2494.3118075695616
0,89,5,5,1,0,5450.97740926043,77.56454417036937,5450.97740926043
1,89,2,2,2,0,2588.6286116043593,177.66970749477042,2588.6286116043593
2,89,3,4,2,1,4242.672588691239,181.70342979952247,4242.672588691239
3,89,4,7,0,3,4042.0902868479557,0.0,4042.0902868479557
4,89,3,4,1,1,4061.4860217492533,111.57991645807543,4061.4860217492533
5,89,2,4,0,2,3256.1013892236424,0.0,3256.1013892236424
6,89,3,4,2,1,4305.845826494197,314.6620552356548,4305.845826494197
7,89,2,2,1,0,2499.9139810191855,107.93522533225124,2499.9139810191855
0,90,5,5,2,0,5429.496019281011,116.03224096724729,5429.496019281011
1,90,2,2,1,0,2297.932751067294,73.39901779694861,2297.932751067294
2,90,3,3,1,0,3542.3259933578147,113.40392843644241,3542.3259933578147
3,90,4,5,0,1,4826.516636445256,0.0,4826.516636445256
4,90,3,4,3,1,4975.790966208588,414.24641492580463,4975.790966208588
5,90,2,3,1,1,2650.2510903898064,50.37118578971451,2650.2510903898064
6,90,3,6,1,3,4208.201237422052,27.178528523098546,4208.201237422052
7,90,2,2,1,0,2044.5819943021395,115.98397882517975,2044.5819943021395
0,91,5,5,1,0,5613.100697700948,84.75516374585615,5613.100697700948
1,91,2,3,1,1,2409.9354398622822,176.73580492704608,2409.9354398622822
2,91,3,4,2,1,4156.442363373182,336.08050293265745,4156.442363373182
3,91,4,5,0,1,4510.2407521436435,0.0,4510.2407521436435
4,91,3,3,3,0,4055.787578689239,439.3492225248553,4055.787578689239
5,91,2,3,1,1,2677.012919696043,59.668492767069516,2677.012919696043
6,91,3,3,1,0,3717.254949843727,261.164467231225,3717.254949843727
7,91,2,2,1,0,2199.622619929879,131.01193667874168,2199.622619929879
0,92,5,7,2,2,5177.503431387543,97.34279946911042,5177.503431387543
1,92,2,2,1,0,2355.079762293859,68.40247159371276,2355.079762293859
2,92,3,4,1,1,4361.5048517578025,10.308455598072998,4361.5048517578025
3,92,4,6,0,2,4305.445607430623,0.0,4305.445607430623
4,92,3,4,3,1,4867.714000227858,292.4309992819288,4867.714000227858
5,92,2,3,1,1,2794.4952284220617,82.99298149876653,2794.4952284220617
6,92,3,6,1,3,4637.687320466414,24.947418757273933,4637.687320466414
7,92,2,2,1,0,2312.1226199298785,76.845270012075,2312.1226199298785
0,93,5,7,1,2,5137.942158804505,52.64097775913981,5137.942158804505
1,93,2,2,1,0,2313.4130956271924,68.40247159371276,2313.4130956271924
2,93,3,4,1,1,4216.710517194255,53.94714272537989,4216.710517194255
3,93,4,5,0,1,4375.8535088511635,0.0,4375.8535088511635
4,93,3,4,2,1,4624.802264897082,488.44057822579197,4624.802264897082
5,93,2,2,0,0,2306.4380666074458,0.0,2306.4380666074458
6,93,3,5,2,2,4316.116718803573,90.61651229373639,4316.116718803573
7,93,2,2,1,0,2416.5806476858525,107.93522533225124,2416.5806476858525
0,94,5,6,1,1,6355.756903276391,82.79039864648337,6355.756903276391
1,94,2,3,1,1,3165.172135708814,154.37409551669703,3165.172135708814
2,94,3,4,1,1,4299.633756699235,132.5417470189259,4299.633756699235
3,94,4,5,1,1,4684.267486845752,2.579416606894799,4684.267486845752
4,94,3,4,2,1,4458.978258238983,266.61665598599325,4458.978258238983
5,94,2,3,1,1,2754.5614312645525,5.501826100402847,2754.5614312645525
6,94,3,5,2,2,3891.7955378008037,123.25145455086277,3891.7955378008037
7,94,2,4,0,2,3788.0899984103817,0.0,3788.0899984103817
0,95,5,5,1,0,5286.4928721072965,112.27333677759871,5286.4928721072965
1,95,2,3,1,1,2956.24057798608,143.97889501459684,2956.24057798608
2,95,3,4,2,1,4110.55643931156,82.01461573198341,4110.55643931156
3,95,4,5,0,1,5035.989952843471,0.0,5035.989952843471
4,95,3,4,3,1,4984.858895374532,472.99487464193334,4984.858895374532
5,95,2,3,0,1,2643.9891622694086,0.0,2643.9891622694086
6,95,3,4,3,1,4311.052919788282,330.9814960726061,4311.052919788282
7,95,2,2,1,0,2257.955953263212,22.67860334540833,2257.955953263212
0,96,5,5,1,0,5778.279881190477,84.75516374585615,5778.279881190477
1,96,2,2,1,0,2291.7981987088483,38.82957866005034,2291.7981987088483
2,96,3,4,1,1,3977.8566078268095,24.24684097023856,3977.8566078268095
3,96,4,5,0,1,4299.1216251050355,0.0,4299.1216251050355
4,96,3,5,2,2,4378.335996888209,257.89383981795334,4378.335996888209
5,96,2,3,1,1,2683.728097931219,59.668492767069516,2683.728097931219
6,96,3,3,2,0,3745.463510343485,221.16709009870615,3745.463510343485
7,96,2,2,0,0,2101.1497940604313,0.0,2101.1497940604313
0,97,5,6,0,1,5012.446333965449,0.0,5012.446333965449
1,97,2,3,1,1,3039.573911319414,143.97889501459684,3039.573911319414
2,97,3,4,1,1,4252.553579036106,109.08319936758926,4252.553579036106
3,97,4,6,0,2,4312.209471022919,0.0,4312.209471022919
4,97,3,4,2,1,4516.234685315083,198.85758029397687,4516.234685315083
5,97,2,2,0,0,2188.2393916248807,0.0,2188.2393916248807
6,97,3,3,2,0,3843.8040594101544,351.7862039196308,3843.8040594101544
7,97,2,2,2,0,2548.3866031590555,137.42769904946658,2548.3866031590555
0,98,5,5,2,0,5621.722066215363,77.66232237261696,5621.722066215363
1,98,2,3,0,1,2396.1049629828885,0.0,2396.1049629828885
2,98,3,4,1,1,4122.063174020869,109.08319936758926,4122.063174020869
3,98,4,6,0,2,4188.600303781758,0.0,4188.600303781758
4,98,3,4,2,1,4704.43407364386,560.2736144124884,4704.43407364386
5,98,2,3,0,1,2745.772826775714,0.0,2745.772826775714
6,98,3,4,1,1,4314.252802670749,323.07157627145193,4314.252802670749
7,98,2,2,2,0,2941.0177639538706,530.0588598442819,2941.0177639538706
0,99,5,7,0,2,5429.604775889564,0.0,5429.604775889564
1,99,2,3,1,1,3097.907244652747,35.64556168126351,3097.907244652747
2,99,3,4,2,1,3423.9100268319257,116.71288017794217,3423.9100268319257
3,99,4,5,1,1,4416.285889318985,23.1737144025391,4416.285889318985
4,99,3,4,3,1,5138.692437827724,567.3030983529628,5138.692437827724
5,99,2,3,1,1,2751.1479464478803,6.757256829272402,2751.1479464478803
6,99,3,5,1,2,4065.528915670541,285.54098729150684,4065.528915670541
7,99,2,2,1,0,2512.4139810191855,162.1018919989179,2512.4139810191855
0,100,5,5,1,0,5794.883274022389,92.38145589234654,5794.883274022389
1,100,2,2,1,0,2291.7981987088483,38.82957866005034,2291.7981987088483
2,100,3,3,2,0,3774.3828616055853,241.21268147380806,3774.3828616055853
3,100,4,5,0,1,4455.315281652024,0.0,4455.315281652024
4,100,3,4,3,1,4413.98363816468,221.91468441921444,4413.98363816468
5,100,2,3,1,1,2885.3462530293764,59.668492767069516,2885.3462530293764
6,100,3,5,2,2,4539.784606370731,336.3747178811812,4539.784606370731
7,100,2,2,1,0,2145.455953263212,76.845270012075,2145.455953263212
